annotation_id,image_path,observation_id,individual_id,body_part,bbox_x,bbox_y,bbox_w,bbox_h,img_width,img_height,split,notes,created_at
1220c9a358b6,data/sources/inat/images/350330349/639177683.jpg,inat_350330349,otter-0090,throat,262,186,105,178,640,480,,,2026-07-28T18:04:50+00:00
5b252f21e9ef,data/sources/inat/images/345958659/630556552.jpg,inat_345958659,otter-0091,whole_body,723,571,275,304,2048,1536,,,2026-07-28T18:05:57+00:00
3ee7e6468b85,data/sources/inat/images/345958659/630556552.jpg,inat_345958659,otter-0091,throat,771,670,171,176,2048,1536,,,2026-07-28T18:06:04+00:00
bf0e788337e7,data/sources/inat/images/345958659/630556552.jpg,inat_345958659,otter-0092,whole_body,1496,701,289,289,2048,1536,,,2026-07-28T18:06:15+00:00
b2838f3a4b6e,data/sources/inat/images/345958659/630556552.jpg,inat_345958659,otter-0092,throat,1576,807,183,171,2048,1536,,,2026-07-28T18:06:39+00:00
b4dd1d9a67a2,data/sources/inat/images/344684291/628066314.jpg,inat_344684291,otter-0093,whole_body,273,134,1379,1421,2000,1679,,,2026-07-28T18:07:15+00:00
2b689b2f05d8,data/sources/inat/images/344684291/628066314.jpg,inat_344684291,otter-0093,throat,1115,275,374,539,2000,1679,,,2026-07-28T18:07:21+00:00
0002ee5d8991,data/sources/inat/images/344440885/627592131.jpg,inat_344440885,otter-0094,whole_body,725,460,318,407,2048,1314,,,2026-07-28T18:07:45+00:00
f0abf6e8dda3,data/sources/inat/images/344440885/627592131.jpg,inat_344440885,otter-0094,throat,776,542,214,296,2048,1314,,,2026-07-28T18:07:52+00:00
ae38a84bedd4,data/sources/inat/images/344381157/627478784.jpg,inat_344381157,otter-0095,whole_body,1150,337,154,255,1920,1083,,,2026-07-28T18:08:33+00:00
5f081142926f,data/sources/inat/images/344381157/627478784.jpg,inat_344381157,otter-0095,throat,1184,377,68,147,1920,1083,,,2026-07-28T18:08:43+00:00
a4086e07a38b,data/sources/inat/images/344381157/627478784.jpg,inat_344381157,otter-0096,whole_body,1082,393,93,140,1920,1083,,,2026-07-28T18:08:59+00:00
3dd28d905951,data/sources/inat/images/344381157/627478784.jpg,inat_344381157,otter-0096,throat,1100,422,66,97,1920,1083,,,2026-07-28T18:09:08+00:00
01e5934b87ec,data/sources/inat/images/343646332/626030152.jpg,inat_343646332,otter-0097,whole_body,284,299,270,370,833,1250,,,2026-07-28T18:09:31+00:00
1c4afed684f0,data/sources/inat/images/343646332/626030152.jpg,inat_343646332,otter-0097,throat,340,362,172,289,833,1250,,,2026-07-28T18:09:39+00:00
b41433eb9014,data/sources/inat/images/342840286/624388206.jpg,inat_342840286,otter-0098,whole_body,311,263,1181,1075,2048,1365,,,2026-07-28T18:10:37+00:00
12bca19e3dd2,data/sources/inat/images/342840286/624388206.jpg,inat_342840286,otter-0098,throat,860,508,518,583,2048,1365,,,2026-07-28T18:10:46+00:00
524c4f8337ab,data/sources/inat/images/342840286/624388214.jpg,inat_342840286,otter-0099,whole_body,1279,169,492,595,2048,1152,,,2026-07-28T18:11:01+00:00
30f3268e8a03,data/sources/inat/images/342840286/624388214.jpg,inat_342840286,otter-0099,throat,1340,318,335,400,2048,1152,,,2026-07-28T18:11:08+00:00
48956eba7617,data/sources/inat/images/342088239/622889532.jpg,inat_342088239,otter-0100,whole_body,347,301,1149,971,2048,1365,,,2026-07-28T18:11:52+00:00
32f5532e6d97,data/sources/inat/images/342088239/622889532.jpg,inat_342088239,otter-0100,throat,1082,525,241,214,2048,1365,,,2026-07-28T18:11:59+00:00
4031c363680b,data/sources/inat/images/342088239/622889471.jpg,inat_342088239,otter-0076,whole_body,872,610,764,390,2048,1365,,,2026-07-28T18:13:45+00:00
f81b6cbbb7a5,data/sources/inat/images/342088239/622889471.jpg,inat_342088239,otter-0076,throat,918,689,236,282,2048,1365,,,2026-07-28T18:13:51+00:00
ed9e10b82170,data/sources/inat/images/341719501/622143591.jpg,inat_341719501,otter-0102,whole_body,337,1081,678,729,1365,2048,,,2026-07-28T18:14:13+00:00
fea5f157b931,data/sources/inat/images/341719501/622143591.jpg,inat_341719501,otter-0102,throat,462,1259,427,507,1365,2048,,,2026-07-28T18:14:21+00:00
0a5b1092f402,data/sources/inat/images/341719496/622143772.jpg,inat_341719496,otter-0102,whole_body,1291,267,588,872,2048,1365,,,2026-07-28T18:15:17+00:00
748156b4cd51,data/sources/inat/images/341719496/622143772.jpg,inat_341719496,otter-0102,throat,1436,398,330,667,2048,1365,,,2026-07-28T18:15:34+00:00
046e7dfcbf6a,data/sources/inat/images/341719492/622143544.jpg,inat_341719492,otter-0102,whole_body,55,512,911,1086,1365,2048,,,2026-07-28T18:15:46+00:00
c13bd972ecc4,data/sources/inat/images/341719492/622143544.jpg,inat_341719492,otter-0102,throat,242,707,515,837,1365,2048,,,2026-07-28T18:15:53+00:00
36dff32d7bc6,data/sources/inat/images/340315478/619272620.jpg,inat_340315478,otter-0103,whole_body,134,33,562,632,874,810,,,2026-07-28T18:16:41+00:00
ea62a8ed832b,data/sources/inat/images/340315478/619272620.jpg,inat_340315478,otter-0103,throat,227,178,386,473,874,810,,,2026-07-28T18:16:47+00:00
bc7b788c478b,data/sources/inat/images/340315478/619272703.jpg,inat_340315478,otter-0103,whole_body,1082,446,292,289,2048,1365,,,2026-07-28T18:17:02+00:00
5137a98816cf,data/sources/inat/images/340315478/619272703.jpg,inat_340315478,otter-0103,throat,1137,508,188,222,2048,1365,,,2026-07-28T18:17:09+00:00
32c47c6a33a9,data/sources/inat/images/33972047/53411423.jpg,inat_33972047,otter-0104,whole_body,60,62,636,427,900,566,,,2026-07-28T18:17:40+00:00
67917bf29263,data/sources/inat/images/33972047/53411423.jpg,inat_33972047,otter-0104,throat,435,167,161,253,900,566,,,2026-07-28T18:17:51+00:00
6f64b9156eb7,data/sources/inat/images/339557531/617729461.jpg,inat_339557531,otter-0081,whole_body,405,224,918,1311,2048,1536,,,2026-07-28T18:18:27+00:00
2252d03d1b03,data/sources/inat/images/339557531/617729461.jpg,inat_339557531,otter-0081,throat,492,422,484,831,2048,1536,,,2026-07-28T18:18:48+00:00
fe23c4f1b7e5,data/sources/inat/images/339557531/617729458.jpg,inat_339557531,otter-0081,whole_body,504,210,1084,1323,2048,1536,,,2026-07-28T18:19:08+00:00
4bb316eb12c0,data/sources/inat/images/339557531/617729458.jpg,inat_339557531,otter-0081,throat,557,369,643,843,2048,1536,,,2026-07-28T18:19:15+00:00
10c56ab3bf4c,data/sources/inat/images/339557531/617729451.jpg,inat_339557531,otter-0081,throat,672,284,913,776,2048,1536,,,2026-07-28T18:19:33+00:00
1d75a897ead1,data/sources/inat/images/339557531/617729451.jpg,inat_339557531,otter-0081,whole_body,549,87,1496,1417,2048,1536,,,2026-07-28T18:19:49+00:00
cb9aa0997e84,data/sources/inat/images/33775214/53082191.jpg,inat_33775214,otter-0106,whole_body,195,65,698,529,900,664,,,2026-07-28T18:20:23+00:00
fd4dd003e166,data/sources/inat/images/33775214/53082191.jpg,inat_33775214,otter-0106,throat,268,137,177,337,900,664,,,2026-07-28T18:20:29+00:00
2f07a996580b,data/sources/inat/images/336658448/611809759.jpg,inat_336658448,otter-0107,whole_body,424,171,882,1185,2048,1536,,,2026-07-28T18:21:24+00:00
dbcaae89ca22,data/sources/inat/images/336658448/611809759.jpg,inat_336658448,otter-0107,throat,542,689,311,361,2048,1536,,,2026-07-28T18:21:31+00:00
8a61cf7a4ae8,data/sources/inat/images/336506575/611514916.jpg,inat_336506575,otter-0108,whole_body,5,412,713,788,2048,1536,,,2026-07-28T18:21:56+00:00
fed8a61c5c3f,data/sources/inat/images/336506575/611514916.jpg,inat_336506575,otter-0108,throat,214,670,347,477,2048,1536,,,2026-07-28T18:22:03+00:00
9bceb9649d6d,data/sources/inat/images/336506575/611514893.jpg,inat_336506575,otter-0108,whole_body,41,296,643,819,2048,1536,,,2026-07-28T18:22:35+00:00
c816adf3e493,data/sources/inat/images/336506575/611514893.jpg,inat_336506575,otter-0108,throat,200,537,373,561,2048,1536,,,2026-07-28T18:22:40+00:00
568a3905c29b,data/sources/inat/images/336506575/611514893.jpg,inat_336506575,otter-0109,whole_body,682,152,602,964,2048,1536,,,2026-07-28T18:22:54+00:00
c1a92e3c1a4f,data/sources/inat/images/336506575/611514893.jpg,inat_336506575,otter-0109,throat,790,246,284,552,2048,1536,,,2026-07-28T18:23:07+00:00
719a55c2c39e,data/sources/inat/images/336506575/611514893.jpg,inat_336506575,otter-0110,whole_body,1373,537,583,588,2048,1536,,,2026-07-28T18:23:20+00:00
d327f760fb0a,data/sources/inat/images/336506575/611514893.jpg,inat_336506575,otter-0110,throat,1388,696,371,345,2048,1536,,,2026-07-28T18:23:26+00:00
57890c54146a,data/sources/inat/images/336506575/611514876.jpg,inat_336506575,otter-0110,whole_body,1303,106,706,942,2048,1536,,,2026-07-28T18:23:42+00:00
e6916a200a8e,data/sources/inat/images/336506575/611514876.jpg,inat_336506575,otter-0110,throat,1354,161,383,663,2048,1536,,,2026-07-28T18:23:48+00:00
5d6d0d2dd4c5,data/sources/inat/images/336506575/611514876.jpg,inat_336506575,otter-0109,whole_body,716,402,600,638,2048,1536,,,2026-07-28T18:24:00+00:00
292470de0472,data/sources/inat/images/336506575/611514876.jpg,inat_336506575,otter-0109,throat,819,643,335,335,2048,1536,,,2026-07-28T18:24:06+00:00
648d562e52a1,data/sources/inat/images/336506575/611514876.jpg,inat_336506575,otter-0108,whole_body,161,246,578,783,2048,1536,,,2026-07-28T18:24:16+00:00
46427dc59858,data/sources/inat/images/336506575/611514876.jpg,inat_336506575,otter-0108,throat,361,431,318,559,2048,1536,,,2026-07-28T18:24:22+00:00
6302389d943e,data/sources/inat/images/336506575/611514801.jpg,inat_336506575,otter-0111,whole_body,848,407,728,672,2048,1536,,,2026-07-28T18:24:49+00:00
54f68cef6e77,data/sources/inat/images/336506575/611514801.jpg,inat_336506575,otter-0111,throat,1183,516,398,494,2048,1536,,,2026-07-28T18:25:02+00:00
50d58fdb4a79,data/sources/inat/images/335935811/610376677.jpg,inat_335935811,otter-0112,whole_body,621,32,641,616,1422,800,,,2026-07-28T18:25:30+00:00
3f0c791f6f46,data/sources/inat/images/335935811/610376677.jpg,inat_335935811,otter-0112,throat,654,172,443,438,1422,800,,,2026-07-28T18:25:37+00:00
86cda8a98458,data/sources/inat/images/335729913/609958721.jpg,inat_335729913,otter-0113,whole_body,513,598,400,610,2048,1454,,,2026-07-28T18:26:17+00:00
4a924ae6e56c,data/sources/inat/images/335729913/609958721.jpg,inat_335729913,otter-0113,throat,566,672,272,441,2048,1454,,,2026-07-28T18:26:25+00:00
d5c4c3e8947e,data/sources/inat/images/334651547/607772464.jpg,inat_334651547,otter-0114,whole_body,612,540,267,311,1600,1201,,,2026-07-28T18:27:42+00:00
fdaf516bb314,data/sources/inat/images/334651547/607772464.jpg,inat_334651547,otter-0114,throat,663,578,169,252,1600,1201,,,2026-07-28T18:27:47+00:00
21d33fc8745d,data/sources/inat/images/334651547/607772451.jpg,inat_334651547,otter-0115,whole_body,544,476,358,412,1600,1197,,,2026-07-28T18:28:41+00:00
feab7a3b0e00,data/sources/inat/images/334651547/607772451.jpg,inat_334651547,otter-0115,throat,649,627,147,198,1600,1197,,,2026-07-28T18:28:48+00:00
42ce8b8afbbc,data/sources/inat/images/334651547/607772430.jpg,inat_334651547,otter-0115,whole_body,553,429,472,440,1600,1201,,,2026-07-28T18:28:59+00:00
61d57cfeee11,data/sources/inat/images/334651547/607772430.jpg,inat_334651547,otter-0115,throat,570,503,294,322,1600,1201,,,2026-07-28T18:29:05+00:00
3cfae131f1c9,data/sources/inat/images/333467336/605413495.jpg,inat_333467336,otter-0116,whole_body,11,7,1184,1105,1200,1200,,,2026-07-28T18:29:46+00:00
69009fe88deb,data/sources/inat/images/333467336/605413495.jpg,inat_333467336,otter-0116,throat,367,486,651,603,1200,1200,,,2026-07-28T18:29:55+00:00
bc327183ea98,data/sources/inat/images/333467336/605413492.jpg,inat_333467336,otter-0116,whole_body,99,40,1098,1132,1200,1200,,,2026-07-28T18:30:15+00:00
9ca94938099e,data/sources/inat/images/333467336/605413492.jpg,inat_333467336,otter-0116,throat,294,313,728,815,1200,1200,,,2026-07-28T18:30:22+00:00
f2ce6c9dcf46,data/sources/inat/images/330767961/602666014.jpg,inat_330767961,otter-0117,whole_body,788,630,230,352,1920,1200,,,2026-07-28T18:30:55+00:00
08917be6a25d,data/sources/inat/images/330767961/602666014.jpg,inat_330767961,otter-0117,throat,831,682,151,260,1920,1200,,,2026-07-28T18:31:01+00:00
ab6a79fa5ea6,data/sources/inat/images/330767961/599878074.jpg,inat_330767961,otter-0118,whole_body,148,13,753,1066,1074,1200,,,2026-07-28T18:32:00+00:00
201f22c86424,data/sources/inat/images/330767961/599878074.jpg,inat_330767961,otter-0118,throat,323,353,446,672,1074,1200,,,2026-07-28T18:32:10+00:00
e358bd3dcd6b,data/sources/inat/images/47074800/74663167.jpg,inat_47074800,otter-0052,throat,448,458,513,532,2048,1448,,,2026-07-28T18:45:10+00:00
e5cf4497fd76,data/sources/inat/images/516364/658188.png,inat_516364,otter-0010,throat,52,53,40,107,122,210,,,2026-07-28T18:45:58+00:00
6df3a0377bb7,data/sources/inat/images/516371/658198.png,inat_516371,otter-0051,throat,39,41,52,106,113,182,,,2026-07-28T18:46:34+00:00
c84e5af56455,data/sources/inat/images/516372/658199.png,inat_516372,otter-0050,throat,28,31,47,110,104,227,,,2026-07-28T18:47:18+00:00
ff4aa110e2a5,data/sources/inat/images/516373/658200.png,inat_516373,otter-0041,throat,20,33,91,141,143,212,,,2026-07-28T18:47:49+00:00
7f923d23f817,data/sources/inat/images/516374/658201.png,inat_516374,otter-0050,throat,36,46,34,84,193,215,,,2026-07-28T18:48:26+00:00
93554be05716,data/sources/inat/images/516377/658204.png,inat_516377,otter-0040,throat,62,67,86,176,176,244,,,2026-07-28T18:49:21+00:00
4ba8b0227759,data/sources/inat/images/516378/658205.png,inat_516378,otter-0048,throat,61,83,149,299,396,525,,,2026-07-28T18:49:40+00:00
98f4091c527a,data/sources/inat/images/516379/658206.png,inat_516379,otter-0048,throat,77,80,168,298,463,520,,,2026-07-28T18:50:18+00:00
e76198c0f337,data/sources/inat/images/516381/658208.png,inat_516381,otter-0046,throat,78,90,202,342,351,525,,,2026-07-28T18:50:52+00:00
c848879007cc,data/sources/inat/images/516382/658209.png,inat_516382,otter-0045,throat,44,106,279,418,371,558,,,2026-07-28T18:51:18+00:00
6bdb385478b1,data/sources/inat/images/516384/658211.png,inat_516384,otter-0044,throat,282,240,300,264,653,548,,,2026-07-28T18:51:36+00:00
0c4a685ed06d,data/sources/inat/images/516385/658212.png,inat_516385,otter-0043,throat,22,98,170,298,619,440,,,2026-07-28T18:51:59+00:00
0cba89065ffc,data/sources/inat/images/516508/658390.png,inat_516508,otter-0041,throat,42,36,60,88,296,145,,,2026-07-28T18:52:23+00:00
d057bee21d68,data/sources/inat/images/516509/658391.png,inat_516509,otter-0040,throat,32,48,56,79,178,139,,,2026-07-28T18:52:46+00:00
08ff98477393,data/sources/inat/images/516510/658392.png,inat_516510,otter-0039,throat,32,34,39,85,107,152,,,2026-07-28T18:53:27+00:00
d7f3ab32ddfe,data/sources/inat/images/516518/658406.png,inat_516518,otter-0038,throat,18,28,48,83,296,147,,,2026-07-28T18:54:03+00:00
52824df1976b,data/sources/inat/images/516519/658407.png,inat_516519,otter-0037,throat,21,23,47,87,102,158,,,2026-07-28T18:54:22+00:00
42d55cdb90ef,data/sources/inat/images/516520/658408.png,inat_516520,otter-0036,throat,39,29,50,96,199,142,,,2026-07-28T18:54:41+00:00
169d12d82fd6,data/sources/inat/images/516521/658409.png,inat_516521,otter-0035,throat,31,54,63,65,122,142,,,2026-07-28T18:55:27+00:00
8f4ac6b0ab1b,data/sources/inat/images/516522/658410.png,inat_516522,otter-0034,throat,20,19,70,94,110,140,,,2026-07-28T18:55:44+00:00
8ea23d843830,data/sources/inat/images/516523/658415.png,inat_516523,otter-0033,throat,18,45,63,61,178,141,,,2026-07-28T18:56:12+00:00
410f6b26f76c,data/sources/inat/images/516547/658430.png,inat_516547,otter-0032,throat,65,71,33,41,133,129,,,2026-07-28T18:56:32+00:00
cad9942142fa,data/sources/inat/images/52606594/83635902.jpg,inat_52606594,otter-0119,whole_body,403,218,105,174,960,640,,,2026-07-28T18:57:25+00:00
1f038d02461d,data/sources/inat/images/52606594/83635902.jpg,inat_52606594,otter-0119,throat,417,238,70,150,960,640,,,2026-07-28T18:57:35+00:00
426a57afe6ab,data/sources/inat/images/53106342/84448456.jpg,inat_53106342,otter-0120,whole_body,312,130,557,583,1280,853,,,2026-07-28T18:58:14+00:00
dc129825d910,data/sources/inat/images/53106342/84448456.jpg,inat_53106342,otter-0120,throat,325,242,375,392,1280,853,,,2026-07-28T18:58:23+00:00
b250bc053fd5,data/sources/inat/images/53406678/84943906.jpg,inat_53406678,otter-0121,whole_body,633,545,341,166,1413,942,,,2026-07-28T18:59:00+00:00
086aa8e1cc88,data/sources/inat/images/53406678/84943906.jpg,inat_53406678,otter-0121,throat,703,555,231,125,1413,942,,,2026-07-28T18:59:07+00:00
4698018963b5,data/sources/inat/images/53406678/84943914.jpg,inat_53406678,otter-0121,whole_body,236,898,270,270,1365,2048,,,2026-07-28T18:59:28+00:00
ce2f26991da2,data/sources/inat/images/53406678/84943914.jpg,inat_53406678,otter-0121,throat,287,935,143,181,1365,2048,,,2026-07-28T18:59:41+00:00
9f87d95526d9,data/sources/inat/images/53406678/84943925.jpg,inat_53406678,otter-0121,whole_body,512,621,722,288,1815,1210,,,2026-07-28T19:00:02+00:00
9b4a6e17f0f6,data/sources/inat/images/53406678/84943925.jpg,inat_53406678,otter-0121,throat,1036,696,167,132,1815,1210,,,2026-07-28T19:00:08+00:00
a1229c9840a5,data/sources/inat/images/53406678/84943939.jpg,inat_53406678,otter-0121,whole_body,523,663,313,222,2048,1365,,,2026-07-28T19:00:47+00:00
2b4e7f968c78,data/sources/inat/images/53406678/84943939.jpg,inat_53406678,otter-0121,throat,610,696,113,171,2048,1365,,,2026-07-28T19:00:56+00:00
a89ba74135e8,data/sources/inat/images/5494963/6770548.jpg,inat_5494963,otter-0122,whole_body,761,524,267,379,1802,1799,,,2026-07-28T19:04:54+00:00
266cc1fdc8e8,data/sources/inat/images/5494963/6770548.jpg,inat_5494963,otter-0122,throat,814,587,187,299,1802,1799,,,2026-07-28T19:05:03+00:00
3016fc164511,data/sources/inat/images/5494963/6770550.jpg,inat_5494963,otter-0030,throat,820,697,157,225,1802,1799,,,2026-07-28T19:05:56+00:00
8fd6228e2be4,data/sources/inat/images/5494963/6770552.jpg,inat_5494963,otter-0122,whole_body,1168,579,267,237,1802,1799,,,2026-07-28T19:06:25+00:00
e9e168730bf3,data/sources/inat/images/5494963/6770552.jpg,inat_5494963,otter-0122,throat,1236,638,167,163,1802,1799,,,2026-07-28T19:06:34+00:00
6a32927961ca,data/sources/inat/images/5514510/6800859.jpg,inat_5514510,otter-0029,throat,385,355,118,254,917,912,,,2026-07-28T19:06:58+00:00
e6089f43fe39,data/sources/inat/images/5514510/6800861.jpg,inat_5514510,otter-0029,whole_body,295,245,168,289,778,757,,,2026-07-28T19:07:20+00:00
d2ecb6294a4c,data/sources/inat/images/5514510/6800861.jpg,inat_5514510,otter-0029,throat,338,260,110,257,778,757,,,2026-07-28T19:07:35+00:00
ecacc6b39894,data/sources/inat/images/56551040/90113300.jpg,inat_56551040,otter-0264,throat,846,487,241,304,2048,1360,,,2026-07-28T19:07:50+00:00
0eed117e795b,data/sources/inat/images/58699345/93735267.jpg,inat_58699345,otter-0027,throat,836,499,349,417,2048,1368,,,2026-07-28T19:08:46+00:00
31dc28f625ef,data/sources/inat/images/65402371/105261882.jpeg,inat_65402371,otter-0026,throat,653,253,231,533,2048,1150,,,2026-07-28T19:09:37+00:00
0e906ee5add1,data/sources/inat/images/68745333/111392076.jpg,inat_68745333,otter-0025,throat,963,549,151,292,1912,1275,,,2026-07-28T19:10:14+00:00
393e2cc86440,data/sources/inat/images/68780881/111455800.jpeg,inat_68780881,otter-0024,throat,882,520,246,320,2048,1536,,,2026-07-28T19:10:38+00:00
8677ec0681ac,data/sources/inat/images/68955918/111783667.jpeg,inat_68955918,otter-0123,whole_body,5,299,1662,1002,2048,1536,,,2026-07-28T19:10:54+00:00
8077fcbe5c98,data/sources/inat/images/68955918/111783667.jpeg,inat_68955918,otter-0123,throat,1029,439,328,617,2048,1536,,,2026-07-28T19:11:12+00:00
38010293766e,data/sources/inat/images/69453375/112694288.jpg,inat_69453375,otter-0023,throat,143,198,77,101,900,640,,,2026-07-28T19:12:16+00:00
db794f5b7845,data/sources/inat/images/70738067/115051356.jpeg,inat_70738067,otter-0022,throat,549,402,537,677,2048,1365,,,2026-07-28T19:12:45+00:00
4b5a9c16ab89,data/sources/inat/images/71215061/115908200.jpeg,inat_71215061,otter-0021,throat,957,470,352,422,2048,1357,,,2026-07-28T19:13:10+00:00
a81e3bdd4cb5,data/sources/inat/images/73058461/119224712.jpg,inat_73058461,otter-0019,throat,1154,424,251,585,2048,1417,,,2026-07-28T19:13:41+00:00
